Chromosome/scaffold name	Gene stable ID	Transcript stable ID	Exon stable ID	Exon region start (bp)	Exon region end (bp)	5' UTR start	5' UTR end	3' UTR start	3' UTR end	Strand	Exon rank in transcript
18	ENSG00000172175	ENST00000648670	18-58723048-58723251	58723048	58723251	None	None	58723048	58723251	1	9
18	ENSG00000172175	ENST00000648670	18-58733397-58733574	58733397	58733574	None	None	58733397	58733574	1	10
18	ENSG00000172175	ENST00000648670	18-58747405-58747898	58747405	58747898	None	None	58747405	58747898	1	16
18	ENSG00000172175	ENST00000649202	18-58735202-58735329	58735202	58735329	None	None	None	None	1	11
18	ENSG00000172175	ENST00000649202	18-58741865-58742014	58741865	58742014	None	None	None	None	1	12
18	ENSG00000172175	ENST00000649202	18-58744338-58744495	58744338	58744495	None	None	None	None	1	13
18	ENSG00000172175	ENST00000649202	18-58745666-58745791	58745666	58745791	None	None	None	None	1	14
18	ENSG00000172175	ENST00000649202	18-58714083-58714109	58714083	58714109	None	None	None	None	1	6
18	ENSG00000172175	ENST00000649202	18-58715935-58715967	58715935	58715967	None	None	None	None	1	7
18	ENSG00000172175	ENST00000649202	18-58723048-58723251	58723048	58723251	None	None	None	None	1	8
18	ENSG00000172175	ENST00000649202	18-58733397-58733574	58733397	58733574	None	None	None	None	1	9
18	ENSG00000172175	ENST00000649202	18-58681324-58681336	58681324	58681336	None	None	None	None	1	1
18	ENSG00000172175	ENST00000649202	18-58696366-58696487	58696366	58696487	None	None	None	None	1	2
18	ENSG00000172175	ENST00000649202	18-58700441-58700591	58700441	58700591	None	None	None	None	1	3
18	ENSG00000172175	ENST00000649202	18-58709378-58709556	58709378	58709556	None	None	None	None	1	4
18	ENSG00000172175	ENST00000649202	18-58709976-58710072	58709976	58710072	None	None	None	None	1	5
18	ENSG00000172175	ENST00000649202	18-58734307-58734566	58734307	58734566	None	None	None	None	1	10
18	ENSG00000172175	ENST00000649202	18-58747405-58747952	58747405	58747952	None	None	None	None	1	15
18	ENSG00000172175	ENST00000649125	18-58735202-58735329	58735202	58735329	None	None	None	None	1	9
18	ENSG00000172175	ENST00000649125	18-58741865-58742014	58741865	58742014	None	None	None	None	1	10
18	ENSG00000172175	ENST00000649125	18-58744338-58744495	58744338	58744495	None	None	None	None	1	11
18	ENSG00000172175	ENST00000649125	18-58745666-58745791	58745666	58745791	None	None	None	None	1	12
18	ENSG00000172175	ENST00000649125	18-58710921-58710953	58710921	58710953	None	None	None	None	1	2
18	ENSG00000172175	ENST00000649125	18-58714083-58714109	58714083	58714109	None	None	None	None	1	3
18	ENSG00000172175	ENST00000649125	18-58715935-58715967	58715935	58715967	None	None	None	None	1	4
18	ENSG00000172175	ENST00000649125	18-58720380-58720422	58720380	58720422	None	None	None	None	1	5
18	ENSG00000172175	ENST00000649125	18-58723048-58723251	58723048	58723251	None	None	None	None	1	6
18	ENSG00000172175	ENST00000649125	18-58733397-58733574	58733397	58733574	None	None	None	None	1	7
18	ENSG00000172175	ENST00000649125	18-58709322-58710072	58709322	58710072	None	None	None	None	1	1
18	ENSG00000172175	ENST00000649125	18-58734451-58734566	58734451	58734566	None	None	None	None	1	8
18	ENSG00000172175	ENST00000649125	18-58747405-58747734	58747405	58747734	None	None	None	None	1	13
18	ENSG00000172175	ENST00000649756	18-58734307-58734381	58734307	58734381	None	None	None	None	1	2
18	ENSG00000172175	ENST00000649756	18-58735202-58735329	58735202	58735329	None	None	None	None	1	3
18	ENSG00000172175	ENST00000649756	18-58733452-58733574	58733452	58733574	None	None	None	None	1	1
18	ENSG00000172175	ENST00000649756	18-58737768-58737926	58737768	58737926	None	None	None	None	1	4
18	ENSG00000172175	ENST00000649756	18-58741865-58741879	58741865	58741879	None	None	None	None	1	5
18	ENSG00000172175	ENST00000589873	18-58735202-58735329	58735202	58735329	None	None	None	None	1	2
18	ENSG00000172175	ENST00000589873	18-58741865-58742014	58741865	58742014	None	None	None	None	1	3
18	ENSG00000172175	ENST00000589873	18-58744338-58744495	58744338	58744495	None	None	None	None	1	4
18	ENSG00000172175	ENST00000589873	18-58745666-58745791	58745666	58745791	None	None	None	None	1	5
18	ENSG00000172175	ENST00000589873	18-58733510-58734566	58733510	58734566	None	None	None	None	1	1
18	ENSG00000172175	ENST00000589873	18-58747405-58748031	58747405	58748031	None	None	None	None	1	6
18	ENSG00000172175	ENST00000650355	18-58735202-58735329	58735202	58735329	None	None	None	None	1	3
18	ENSG00000172175	ENST00000650355	18-58741865-58742014	58741865	58742014	None	None	None	None	1	4
18	ENSG00000172175	ENST00000650355	18-58744338-58744495	58744338	58744495	None	None	None	None	1	5
18	ENSG00000172175	ENST00000650355	18-58745666-58745791	58745666	58745791	None	None	None	None	1	6
18	ENSG00000172175	ENST00000650355	18-58734451-58734566	58734451	58734566	None	None	None	None	1	2
18	ENSG00000172175	ENST00000650355	18-58733642-58733980	58733642	58733980	None	None	None	None	1	1
18	ENSG00000172175	ENST00000650355	18-58747405-58747906	58747405	58747906	None	None	None	None	1	7
18	ENSG00000172175	ENST00000587438	18-58744338-58744495	58744338	58744495	None	None	None	None	1	2
18	ENSG00000172175	ENST00000587438	18-58741431-58742014	58741431	58742014	None	None	None	None	1	1
18	ENSG00000172175	ENST00000587438	18-58745666-58745792	58745666	58745792	None	None	None	None	1	3
18	ENSG00000167306	ENST00000285039	18-50194767-50195147	50194767	50195147	50194794	50195147	None	None	-1	1
18	ENSG00000167306	ENST00000285039	18-50055268-50055378	50055268	50055378	None	None	None	None	-1	2
18	ENSG00000167306	ENST00000285039	18-50040143-50040314	50040143	50040314	None	None	None	None	-1	3
18	ENSG00000167306	ENST00000285039	18-50036850-50036994	50036850	50036994	None	None	None	None	-1	4
18	ENSG00000167306	ENST00000285039	18-50001255-50001411	50001255	50001411	None	None	None	None	-1	5
18	ENSG00000167306	ENST00000285039	18-49992288-49992431	49992288	49992431	None	None	None	None	-1	6
18	ENSG00000167306	ENST00000285039	18-49990439-49990520	49990439	49990520	None	None	None	None	-1	7
18	ENSG00000167306	ENST00000285039	18-49984718-49984825	49984718	49984825	None	None	None	None	-1	8
18	ENSG00000167306	ENST00000285039	18-49980444-49980553	49980444	49980553	None	None	None	None	-1	9
18	ENSG00000167306	ENST00000285039	18-49974350-49974615	49974350	49974615	None	None	None	None	-1	10
18	ENSG00000167306	ENST00000285039	18-49962949-49963030	49962949	49963030	None	None	None	None	-1	11
18	ENSG00000167306	ENST00000285039	18-49962266-49962406	49962266	49962406	None	None	None	None	-1	12
18	ENSG00000167306	ENST00000285039	18-49954313-49954435	49954313	49954435	None	None	None	None	-1	13
18	ENSG00000167306	ENST00000285039	18-49953260-49953343	49953260	49953343	None	None	None	None	-1	14
18	ENSG00000167306	ENST00000285039	18-49937245-49937397	49937245	49937397	None	None	None	None	-1	15
18	ENSG00000167306	ENST00000285039	18-49936252-49936349	49936252	49936349	None	None	None	None	-1	16
18	ENSG00000167306	ENST00000285039	18-49929512-49929598	49929512	49929598	None	None	None	None	-1	17
18	ENSG00000167306	ENST00000285039	18-49912062-49912173	49912062	49912173	None	None	None	None	-1	18
18	ENSG00000167306	ENST00000285039	18-49906419-49906630	49906419	49906630	None	None	None	None	-1	19
18	ENSG00000167306	ENST00000285039	18-49904672-49904828	49904672	49904828	None	None	None	None	-1	20
18	ENSG00000167306	ENST00000285039	18-49902594-49902833	49902594	49902833	None	None	None	None	-1	21
18	ENSG00000167306	ENST00000285039	18-49894941-49895174	49894941	49895174	None	None	None	None	-1	22
18	ENSG00000167306	ENST00000285039	18-49880371-49880455	49880371	49880455	None	None	None	None	-1	23
18	ENSG00000167306	ENST00000285039	18-49878945-49879090	49878945	49879090	None	None	None	None	-1	24
18	ENSG00000167306	ENST00000285039	18-49877763-49877882	49877763	49877882	None	None	None	None	-1	25
18	ENSG00000167306	ENST00000285039	18-49875687-49875827	49875687	49875827	None	None	None	None	-1	26
18	ENSG00000167306	ENST00000285039	18-49872167-49872232	49872167	49872232	None	None	None	None	-1	27
18	ENSG00000167306	ENST00000285039	18-49864141-49864380	49864141	49864380	None	None	None	None	-1	28
18	ENSG00000167306	ENST00000285039	18-49863227-49863327	49863227	49863327	None	None	None	None	-1	29
18	ENSG00000167306	ENST00000285039	18-49856813-49856890	49856813	49856890	None	None	None	None	-1	30
18	ENSG00000167306	ENST00000285039	18-49853449-49853647	49853449	49853647	None	None	None	None	-1	31
18	ENSG00000167306	ENST00000285039	18-49849567-49849660	49849567	49849660	None	None	None	None	-1	32
18	ENSG00000167306	ENST00000285039	18-49847146-49847289	49847146	49847289	None	None	None	None	-1	33
18	ENSG00000167306	ENST00000285039	18-49843241-49843392	49843241	49843392	None	None	None	None	-1	34
18	ENSG00000167306	ENST00000285039	18-49841365-49841454	49841365	49841454	None	None	None	None	-1	35
18	ENSG00000167306	ENST00000285039	18-49839144-49839294	49839144	49839294	None	None	None	None	-1	36
18	ENSG00000167306	ENST00000285039	18-49837517-49837802	49837517	49837802	None	None	None	None	-1	37
18	ENSG00000167306	ENST00000285039	18-49836711-49836885	49836711	49836885	None	None	None	None	-1	38
18	ENSG00000167306	ENST00000285039	18-49835344-49835424	49835344	49835424	None	None	None	None	-1	39
18	ENSG00000167306	ENST00000285039	18-49822789-49826623	49822789	49826623	None	None	49822789	49826470	-1	40
18	ENSG00000167306	ENST00000324581	18-49902594-49902833	49902594	49902833	None	None	None	None	-1	1
18	ENSG00000167306	ENST00000324581	18-49894941-49895174	49894941	49895174	None	None	None	None	-1	2
18	ENSG00000167306	ENST00000324581	18-49880371-49880455	49880371	49880455	None	None	None	None	-1	3
18	ENSG00000167306	ENST00000324581	18-49878945-49879090	49878945	49879090	None	None	None	None	-1	4
18	ENSG00000167306	ENST00000324581	18-49877763-49877882	49877763	49877882	None	None	None	None	-1	5
18	ENSG00000167306	ENST00000324581	18-49875687-49875827	49875687	49875827	None	None	None	None	-1	6
18	ENSG00000167306	ENST00000324581	18-49872167-49872232	49872167	49872232	None	None	None	None	-1	7
18	ENSG00000167306	ENST00000324581	18-49864141-49864380	49864141	49864380	None	None	None	None	-1	8
18	ENSG00000167306	ENST00000324581	18-49863227-49863327	49863227	49863327	None	None	None	None	-1	9
18	ENSG00000167306	ENST00000324581	18-49853449-49853647	49853449	49853647	None	None	None	None	-1	10
18	ENSG00000167306	ENST00000324581	18-49849567-49849660	49849567	49849660	None	None	None	None	-1	11
18	ENSG00000167306	ENST00000324581	18-49847146-49847289	49847146	49847289	None	None	None	None	-1	12
18	ENSG00000167306	ENST00000324581	18-49843241-49843392	49843241	49843392	None	None	None	None	-1	13
18	ENSG00000167306	ENST00000324581	18-49841365-49841454	49841365	49841454	None	None	None	None	-1	14
18	ENSG00000167306	ENST00000324581	18-49839144-49839294	49839144	49839294	None	None	None	None	-1	15
18	ENSG00000167306	ENST00000324581	18-49837517-49837802	49837517	49837802	None	None	None	None	-1	16
18	ENSG00000167306	ENST00000324581	18-49836711-49836885	49836711	49836885	None	None	None	None	-1	17
18	ENSG00000167306	ENST00000324581	18-49835344-49835424	49835344	49835424	None	None	None	None	-1	18
18	ENSG00000167306	ENST00000324581	18-49826260-49826623	49826260	49826623	None	None	49826260	49826470	-1	19
18	ENSG00000167306	ENST00000592688	18-49847146-49847289	49847146	49847289	None	None	None	None	-1	2
18	ENSG00000167306	ENST00000592688	18-49843241-49843392	49843241	49843392	None	None	None	None	-1	3
18	ENSG00000167306	ENST00000592688	18-49841365-49841454	49841365	49841454	None	None	None	None	-1	4
18	ENSG00000167306	ENST00000592688	18-49839144-49839294	49839144	49839294	None	None	None	None	-1	5
18	ENSG00000167306	ENST00000592688	18-49837517-49837802	49837517	49837802	None	None	None	None	-1	6
18	ENSG00000167306	ENST00000592688	18-49836711-49836885	49836711	49836885	None	None	None	None	-1	7
18	ENSG00000167306	ENST00000592688	18-49835344-49835424	49835344	49835424	None	None	None	None	-1	8
18	ENSG00000167306	ENST00000592688	18-49849567-49849846	49849567	49849846	49849592	49849846	None	None	-1	1
18	ENSG00000167306	ENST00000592688	18-49826290-49826623	49826290	49826623	None	None	49826290	49826470	-1	9
18	ENSG00000167306	ENST00000587895	18-49876236-49876283	49876236	49876283	None	None	None	None	-1	1
18	ENSG00000167306	ENST00000587895	18-49875687-49875827	49875687	49875827	None	None	None	None	-1	2
18	ENSG00000167306	ENST00000587895	18-49872167-49872232	49872167	49872232	None	None	None	None	-1	3
18	ENSG00000167306	ENST00000587895	18-49864141-49864380	49864141	49864380	None	None	None	None	-1	4
18	ENSG00000167306	ENST00000587895	18-49863262-49863327	49863262	49863327	None	None	None	None	-1	5
18	ENSG00000167306	ENST00000589568	18-49878945-49879421	49878945	49879421	None	None	None	None	-1	1
18	ENSG00000167306	ENST00000589568	18-49877799-49877882	49877799	49877882	None	None	None	None	-1	2
18	ENSG00000167306	ENST00000585859	18-49880371-49880496	49880371	49880496	None	None	None	None	-1	1
18	ENSG00000167306	ENST00000585859	18-49879021-49879090	49879021	49879090	None	None	None	None	-1	2
18	ENSG00000167306	ENST00000586036	18-50055268-50055378	50055268	50055378	None	None	None	None	-1	2
18	ENSG00000167306	ENST00000586036	18-50097244-50097620	50097244	50097620	None	None	None	None	-1	1
18	ENSG00000167306	ENST00000586036	18-50040252-50040314	50040252	50040314	None	None	None	None	-1	3
18	ENSG00000101557	ENST00000582707	18-158383-158714	158383	158714	158383	158698	None	None	1	1
18	ENSG00000101557	ENST00000582707	18-163308-163453	163308	163453	None	None	None	None	1	2
18	ENSG00000101557	ENST00000582707	18-166787-166819	166787	166819	None	None	None	None	1	3
18	ENSG00000101557	ENST00000582707	18-180236-180339	180236	180339	None	None	None	None	1	4
18	ENSG00000101557	ENST00000582707	18-192842-192900	192842	192900	None	None	None	None	1	5
18	ENSG00000101557	ENST00000582707	18-196637-196767	196637	196767	None	None	None	None	1	6
18	ENSG00000101557	ENST00000582707	18-197616-197696	197616	197696	None	None	None	None	1	7
18	ENSG00000101557	ENST00000582707	18-198047-198132	198047	198132	None	None	None	None	1	8
18	ENSG00000101557	ENST00000582707	18-199202-199316	199202	199316	None	None	None	None	1	9
18	ENSG00000101557	ENST00000582707	18-202880-202945	202880	202945	None	None	None	None	1	10
18	ENSG00000101557	ENST00000582707	18-203098-203190	203098	203190	None	None	None	None	1	11
18	ENSG00000101557	ENST00000582707	18-204564-204692	204564	204692	None	None	None	None	1	12
18	ENSG00000101557	ENST00000582707	18-209971-210031	209971	210031	None	None	None	None	1	13
18	ENSG00000101557	ENST00000582707	18-210386-210493	210386	210493	None	None	None	None	1	14
18	ENSG00000101557	ENST00000582707	18-211133-211391	211133	211391	None	None	211285	211391	1	15
18	ENSG00000101557	ENST00000400266	18-163308-163453	163308	163453	None	None	None	None	1	2
18	ENSG00000101557	ENST00000400266	18-180236-180339	180236	180339	None	None	None	None	1	4
18	ENSG00000101557	ENST00000400266	18-192842-192900	192842	192900	None	None	None	None	1	5
18	ENSG00000101557	ENST00000400266	18-196637-196767	196637	196767	None	None	None	None	1	6
18	ENSG00000101557	ENST00000400266	18-197616-197696	197616	197696	None	None	None	None	1	7
18	ENSG00000101557	ENST00000400266	18-198047-198132	198047	198132	None	None	None	None	1	8
18	ENSG00000101557	ENST00000400266	18-199202-199316	199202	199316	None	None	None	None	1	9
18	ENSG00000101557	ENST00000400266	18-202880-202945	202880	202945	None	None	None	None	1	10
18	ENSG00000101557	ENST00000400266	18-203098-203190	203098	203190	None	None	None	None	1	11
18	ENSG00000101557	ENST00000400266	18-204564-204692	204564	204692	None	None	None	None	1	12
18	ENSG00000101557	ENST00000400266	18-209971-210031	209971	210031	None	None	None	None	1	13
18	ENSG00000101557	ENST00000400266	18-210386-210493	210386	210493	None	None	None	None	1	14
18	ENSG00000101557	ENST00000400266	18-158536-158714	158536	158714	158536	158698	None	None	1	1
18	ENSG00000101557	ENST00000400266	18-178933-179037	178933	179037	None	None	None	None	1	3
18	ENSG00000101557	ENST00000400266	18-211133-211350	211133	211350	None	None	211285	211350	1	15
18	ENSG00000101557	ENST00000580410	18-158557-158714	158557	158714	158557	158714	None	None	1	1
18	ENSG00000101557	ENST00000580410	18-162983-163174	162983	163174	162983	163174	None	None	1	2
18	ENSG00000101557	ENST00000580410	18-163308-163431	163308	163431	163308	163369	None	None	1	3
18	ENSG00000101557	ENST00000261601	18-163308-163453	163308	163453	None	None	None	None	1	2
18	ENSG00000101557	ENST00000261601	18-166787-166819	166787	166819	None	None	None	None	1	3
18	ENSG00000101557	ENST00000261601	18-180236-180339	180236	180339	None	None	None	None	1	5
18	ENSG00000101557	ENST00000261601	18-192842-192900	192842	192900	None	None	None	None	1	6
18	ENSG00000101557	ENST00000261601	18-196637-196767	196637	196767	None	None	None	None	1	7
18	ENSG00000101557	ENST00000261601	18-197616-197696	197616	197696	None	None	None	None	1	8
18	ENSG00000101557	ENST00000261601	18-198047-198132	198047	198132	None	None	None	None	1	9
18	ENSG00000101557	ENST00000261601	18-199202-199316	199202	199316	None	None	None	None	1	10
18	ENSG00000101557	ENST00000261601	18-202880-202945	202880	202945	None	None	None	None	1	11
18	ENSG00000101557	ENST00000261601	18-203098-203190	203098	203190	None	None	None	None	1	12
18	ENSG00000101557	ENST00000261601	18-204564-204692	204564	204692	None	None	None	None	1	13
18	ENSG00000101557	ENST00000261601	18-209971-210031	209971	210031	None	None	None	None	1	14
18	ENSG00000101557	ENST00000261601	18-210386-210493	210386	210493	None	None	None	None	1	15
18	ENSG00000101557	ENST00000261601	18-178933-179037	178933	179037	None	None	None	None	1	4
18	ENSG00000101557	ENST00000261601	18-158557-158714	158557	158714	158557	158698	None	None	1	1
18	ENSG00000101557	ENST00000261601	18-211133-214629	211133	214629	None	None	211285	214629	1	16
18	ENSG00000101557	ENST00000578942	18-158561-158714	158561	158714	None	None	None	None	1	1
18	ENSG00000101557	ENST00000578942	18-163308-163453	163308	163453	None	None	None	None	1	2
18	ENSG00000101557	ENST00000578942	18-166787-166819	166787	166819	None	None	None	None	1	3
18	ENSG00000101557	ENST00000578942	18-180236-180339	180236	180339	None	None	None	None	1	4
18	ENSG00000101557	ENST00000578942	18-192842-192900	192842	192900	None	None	None	None	1	5
18	ENSG00000101557	ENST00000578942	18-196637-196767	196637	196767	None	None	None	None	1	6
18	ENSG00000101557	ENST00000578942	18-197616-197696	197616	197696	None	None	None	None	1	7
18	ENSG00000101557	ENST00000578942	18-198047-198132	198047	198132	None	None	None	None	1	8
18	ENSG00000101557	ENST00000578942	18-199202-199316	199202	199316	None	None	None	None	1	9
18	ENSG00000101557	ENST00000578942	18-202880-202945	202880	202945	None	None	None	None	1	10
18	ENSG00000101557	ENST00000578942	18-203098-203190	203098	203190	None	None	None	None	1	11
18	ENSG00000101557	ENST00000578942	18-204564-204692	204564	204692	None	None	None	None	1	12
18	ENSG00000101557	ENST00000578942	18-209971-210493	209971	210493	None	None	None	None	1	13
18	ENSG00000101557	ENST00000578942	18-211133-212601	211133	212601	None	None	None	None	1	14
18	ENSG00000101557	ENST00000383589	18-163308-163453	163308	163453	None	None	None	None	1	2
18	ENSG00000101557	ENST00000383589	18-180236-180339	180236	180339	None	None	None	None	1	3
18	ENSG00000101557	ENST00000383589	18-192842-192900	192842	192900	None	None	None	None	1	4
18	ENSG00000101557	ENST00000383589	18-196637-196767	196637	196767	None	None	None	None	1	5
18	ENSG00000101557	ENST00000383589	18-197616-197696	197616	197696	None	None	None	None	1	6
18	ENSG00000101557	ENST00000383589	18-198047-198132	198047	198132	None	None	None	None	1	7
18	ENSG00000101557	ENST00000383589	18-199202-199316	199202	199316	None	None	None	None	1	8
18	ENSG00000101557	ENST00000383589	18-202880-202945	202880	202945	None	None	None	None	1	9
18	ENSG00000101557	ENST00000383589	18-203098-203190	203098	203190	None	None	None	None	1	10
18	ENSG00000101557	ENST00000383589	18-204564-204692	204564	204692	None	None	None	None	1	11
18	ENSG00000101557	ENST00000383589	18-209971-210031	209971	210031	None	None	None	None	1	12
18	ENSG00000101557	ENST00000383589	18-210386-210493	210386	210493	None	None	None	None	1	13
18	ENSG00000101557	ENST00000383589	18-158591-158714	158591	158714	158591	158698	None	None	1	1
18	ENSG00000101557	ENST00000383589	18-211133-211997	211133	211997	None	None	211285	211997	1	14
18	ENSG00000101557	ENST00000581983	18-162983-163174	162983	163174	162983	163174	None	None	1	2
18	ENSG00000101557	ENST00000581983	18-158858-159021	158858	159021	158858	159021	None	None	1	1
18	ENSG00000101557	ENST00000581983	18-163308-163454	163308	163454	163308	163369	None	None	1	3
18	ENSG00000101557	ENST00000583119	18-180236-180339	180236	180339	None	None	180236	180339	1	3
18	ENSG00000101557	ENST00000583119	18-196637-196767	196637	196767	None	None	196637	196767	1	4
18	ENSG00000101557	ENST00000583119	18-197616-197696	197616	197696	None	None	197616	197696	1	5
18	ENSG00000101557	ENST00000583119	18-163393-163453	163393	163453	None	None	None	None	1	1
18	ENSG00000101557	ENST00000583119	18-178901-179037	178901	179037	None	None	178940	179037	1	2
18	ENSG00000101557	ENST00000583119	18-198047-198110	198047	198110	None	None	198047	198110	1	6
18	ENSG00000101557	ENST00000578786	18-197616-197696	197616	197696	None	None	None	None	1	2
18	ENSG00000101557	ENST00000578786	18-198047-198132	198047	198132	None	None	None	None	1	3
18	ENSG00000101557	ENST00000578786	18-199202-199316	199202	199316	None	None	None	None	1	4
18	ENSG00000101557	ENST00000578786	18-202880-202945	202880	202945	None	None	None	None	1	5
18	ENSG00000101557	ENST00000578786	18-203098-203190	203098	203190	None	None	None	None	1	6
18	ENSG00000101557	ENST00000578786	18-204564-204692	204564	204692	None	None	None	None	1	7
18	ENSG00000101557	ENST00000578786	18-196539-196767	196539	196767	None	None	None	None	1	1
18	ENSG00000101557	ENST00000578786	18-209971-210031	209971	210031	None	None	None	None	1	8
18	ENSG00000101557	ENST00000578786	18-210386-210493	210386	210493	None	None	None	None	1	9
18	ENSG00000101557	ENST00000578786	18-211133-211268	211133	211268	None	None	None	None	1	10
18	ENSG00000178127	ENST00000577703	18-9102630-9103433	9102630	9103433	9102630	9102743	9102864	9103433	1	1
18	ENSG00000178127	ENST00000577703	18-9117838-9117887	9117838	9117887	None	None	9117838	9117887	1	2
18	ENSG00000178127	ENST00000318388	18-9102699-9102797	9102699	9102797	9102699	9102743	None	None	1	1
18	ENSG00000178127	ENST00000318388	18-9117838-9117903	9117838	9117903	None	None	None	None	1	2
18	ENSG00000178127	ENST00000318388	18-9119326-9119388	9119326	9119388	None	None	None	None	1	3
18	ENSG00000178127	ENST00000318388	18-9119474-9119590	9119474	9119590	None	None	None	None	1	4
18	ENSG00000178127	ENST00000318388	18-9122513-9122681	9122513	9122681	None	None	None	None	1	5
18	ENSG00000178127	ENST00000318388	18-9124874-9124983	9124874	9124983	None	None	None	None	1	6
18	ENSG00000178127	ENST00000318388	18-9126831-9126907	9126831	9126907	None	None	None	None	1	7
18	ENSG00000178127	ENST00000318388	18-9134186-9134341	9134186	9134341	None	None	9134280	9134341	1	8
18	ENSG00000178127	ENST00000497577	18-9102695-9102797	9102695	9102797	9102695	9102743	None	None	1	1
18	ENSG00000178127	ENST00000497577	18-9103092-9103856	9103092	9103856	None	None	9103104	9103856	1	2
18	ENSG00000178127	ENST00000583375	18-9102818-9102962	9102818	9102962	None	None	None	None	1	1
18	ENSG00000178127	ENST00000583375	18-9117838-9117903	9117838	9117903	None	None	None	None	1	2
18	ENSG00000178127	ENST00000400033	18-9117838-9117903	9117838	9117903	None	None	None	None	1	3
18	ENSG00000178127	ENST00000400033	18-9119326-9119388	9119326	9119388	None	None	None	None	1	4
18	ENSG00000178127	ENST00000400033	18-9119474-9119590	9119474	9119590	None	None	None	None	1	5
18	ENSG00000178127	ENST00000400033	18-9122513-9122681	9122513	9122681	None	None	None	None	1	6
18	ENSG00000178127	ENST00000400033	18-9124874-9124983	9124874	9124983	None	None	None	None	1	7
18	ENSG00000178127	ENST00000400033	18-9126831-9126907	9126831	9126907	None	None	None	None	1	8
18	ENSG00000178127	ENST00000400033	18-9104082-9104225	9104082	9104225	9104082	9104198	None	None	1	1
18	ENSG00000178127	ENST00000400033	18-9104944-9104979	9104944	9104979	None	None	None	None	1	2
18	ENSG00000178127	ENST00000400033	18-9134186-9134345	9134186	9134345	None	None	9134280	9134345	1	9
18	ENSG00000178127	ENST00000474350	18-9117387-9117903	9117387	9117903	None	None	None	None	1	1
18	ENSG00000178127	ENST00000474350	18-9119326-9119388	9119326	9119388	None	None	None	None	1	2
18	ENSG00000178127	ENST00000474350	18-9119474-9119525	9119474	9119525	None	None	None	None	1	3
18	ENSG00000178127	ENST00000483511	18-9117838-9117903	9117838	9117903	None	None	None	None	1	2
18	ENSG00000178127	ENST00000483511	18-9119326-9119388	9119326	9119388	None	None	None	None	1	3
18	ENSG00000178127	ENST00000483511	18-9117526-9117638	9117526	9117638	None	None	None	None	1	1
18	ENSG00000178127	ENST00000483511	18-9119474-9119566	9119474	9119566	None	None	None	None	1	4
18	ENSG00000178127	ENST00000465096	18-9119473-9119590	9119473	9119590	None	None	None	None	1	1
18	ENSG00000178127	ENST00000465096	18-9122513-9122681	9122513	9122681	None	None	None	None	1	2
18	ENSG00000178127	ENST00000465096	18-9124874-9124996	9124874	9124996	None	None	None	None	1	3
18	ENSG00000178127	ENST00000465096	18-9126831-9126907	9126831	9126907	None	None	None	None	1	4
18	ENSG00000178127	ENST00000465096	18-9134186-9134341	9134186	9134341	None	None	None	None	1	5
18	ENSG00000178127	ENST00000474740	18-9126831-9126907	9126831	9126907	None	None	None	None	1	2
18	ENSG00000178127	ENST00000474740	18-9126627-9126703	9126627	9126703	None	None	None	None	1	1
18	ENSG00000178127	ENST00000474740	18-9134186-9134295	9134186	9134295	None	None	None	None	1	3
18	ENSG00000101751	ENST00000579534	18-54269404-54269661	54269404	54269661	54269404	54269546	None	None	1	1
18	ENSG00000101751	ENST00000579534	18-54271360-54271485	54271360	54271485	None	None	None	None	1	2
18	ENSG00000101751	ENST00000579534	18-54273926-54274090	54273926	54274090	None	None	None	None	1	3
18	ENSG00000101751	ENST00000579534	18-54277703-54277855	54277703	54277855	None	None	None	None	1	4
18	ENSG00000101751	ENST00000579534	18-54280667-54280903	54280667	54280903	None	None	None	None	1	5
18	ENSG00000101751	ENST00000579534	18-54282837-54283015	54282837	54283015	None	None	None	None	1	6
18	ENSG00000101751	ENST00000579534	18-54283922-54284013	54283922	54284013	None	None	None	None	1	7
18	ENSG00000101751	ENST00000579534	18-54287281-54287411	54287281	54287411	None	None	None	None	1	8
18	ENSG00000101751	ENST00000579534	18-54291833-54292038	54291833	54292038	None	None	None	None	1	9
18	ENSG00000101751	ENST00000579534	18-54293649-54298234	54293649	54298234	None	None	54294468	54298234	1	10
18	ENSG00000101751	ENST00000406285	18-54271360-54271485	54271360	54271485	None	None	None	None	1	2
18	ENSG00000101751	ENST00000406285	18-54273926-54274090	54273926	54274090	None	None	None	None	1	3
18	ENSG00000101751	ENST00000406285	18-54277703-54277855	54277703	54277855	None	None	None	None	1	4
18	ENSG00000101751	ENST00000406285	18-54282837-54283015	54282837	54283015	None	None	None	None	1	5
18	ENSG00000101751	ENST00000406285	18-54283922-54284013	54283922	54284013	None	None	None	None	1	6
18	ENSG00000101751	ENST00000406285	18-54287281-54287411	54287281	54287411	None	None	None	None	1	7
18	ENSG00000101751	ENST00000406285	18-54291833-54292038	54291833	54292038	None	None	None	None	1	8
18	ENSG00000101751	ENST00000406285	18-54269519-54269661	54269519	54269661	54269519	54269546	None	None	1	1
18	ENSG00000101751	ENST00000406285	18-54293649-54294483	54293649	54294483	None	None	54294468	54294483	1	9
18	ENSG00000101751	ENST00000577612	18-54273926-54274090	54273926	54274090	None	None	None	None	1	2
18	ENSG00000101751	ENST00000577612	18-54277703-54277855	54277703	54277855	None	None	None	None	1	3
