Chromosome/scaffold name	Gene stable ID	Transcript stable ID	Exon stable ID	Exon region start (bp)	Exon region end (bp)	5' UTR start	5' UTR end	3' UTR start	3' UTR end	Strand	Exon rank in transcript
2	ENSG00000115091	ENST00000484165	ENSE00001867811	114691433	114691963					1	1
2	ENSG00000115091	ENST00000484165	ENSE00001908318	114697536	114697680					1	2
2	ENSG00000115091	ENST00000478928	ENSE00001929716	114708401	114709148					1	1
2	ENSG00000115091	ENST00000478928	ENSE00001950893	114709297	114713283					1	2
2	ENSG00000115091	ENST00000478928	ENSE00001362118	114714937	114716166					1	3
2	ENSG00000115091	ENST00000536059	ENSE00003573810	114684922	114685032					1	3
2	ENSG00000115091	ENST00000536059	ENSE00003530284	114688878	114688973					1	4
2	ENSG00000115091	ENST00000536059	ENSE00003668750	114691856	114691963					1	5
2	ENSG00000115091	ENST00000536059	ENSE00003544362	114697536	114697679					1	6
2	ENSG00000115091	ENST00000536059	ENSE00000774339	114699763	114699936					1	7
2	ENSG00000115091	ENST00000536059	ENSE00001009534	114709056	114709148					1	8
2	ENSG00000115091	ENST00000536059	ENSE00001009530	114709297	114709422					1	9
2	ENSG00000115091	ENST00000536059	ENSE00001009533	114713200	114713283					1	10
2	ENSG00000115091	ENST00000536059	ENSE00002229880	114647687	114647900	114647687	114647900			1	1
2	ENSG00000115091	ENST00000536059	ENSE00003674523	114670749	114670804	114670749	114670765			1	2
2	ENSG00000115091	ENST00000536059	ENSE00002257607	114714937	114715147			114715033	114715147	1	11
2	ENSG00000127831	ENST00000248444	ENSE00001825262	219283815	219283891	219283815	219283891			1	1
2	ENSG00000127831	ENST00000248444	ENSE00000876105	219288491	219288576	219288491	219288501			1	2
2	ENSG00000127831	ENST00000248444	ENSE00000785770	219289000	219289074					1	3
2	ENSG00000127831	ENST00000248444	ENSE00000785769	219290338	219290534					1	4
2	ENSG00000127831	ENST00000248444	ENSE00000785767	219292688	219292796					1	5
2	ENSG00000127831	ENST00000248444	ENSE00002400059	219292950	219293060					1	6
2	ENSG00000127831	ENST00000248444	ENSE00000785765	219294008	219294210					1	7
2	ENSG00000127831	ENST00000248444	ENSE00003591507	219294320	219294398					1	8
2	ENSG00000127831	ENST00000248444	ENSE00003484315	219294572	219294670					1	9
2	ENSG00000127831	ENST00000248444	ENSE00000785762	219295448	219295601					1	10
2	ENSG00000127831	ENST00000248444	ENSE00000785761	219296580	219296680					1	11
2	ENSG00000127831	ENST00000248444	ENSE00000785760	219296769	219296906					1	12
2	ENSG00000127831	ENST00000248444	ENSE00000785759	219297516	219297674					1	13
2	ENSG00000127831	ENST00000248444	ENSE00000785758	219299249	219299428					1	14
2	ENSG00000127831	ENST00000248444	ENSE00000785757	219300012	219300157					1	15
2	ENSG00000127831	ENST00000248444	ENSE00000785756	219301205	219301349					1	16
2	ENSG00000127831	ENST00000248444	ENSE00000785755	219301847	219302035					1	17
2	ENSG00000127831	ENST00000248444	ENSE00000785754	219303381	219303449					1	18
2	ENSG00000127831	ENST00000248444	ENSE00000353885	219305445	219305585					1	19
2	ENSG00000127831	ENST00000248444	ENSE00001848391	219313946	219318018			219314060	219318018	1	20
2	ENSG00000127831	ENST00000454069	ENSE00000876105	219288491	219288576	219288491	219288501			1	2
2	ENSG00000127831	ENST00000454069	ENSE00000785770	219289000	219289074					1	3
2	ENSG00000127831	ENST00000454069	ENSE00000785767	219292688	219292796					1	5
2	ENSG00000127831	ENST00000454069	ENSE00001788309	219283844	219283891	219283844	219283891			1	1
2	ENSG00000127831	ENST00000454069	ENSE00001670174	219290338	219290522					1	4
2	ENSG00000127831	ENST00000454069	ENSE00001669054	219292950	219292978					1	6
2	ENSG00000127831	ENST00000392114	ENSE00000785762	219295448	219295601					1	5
2	ENSG00000127831	ENST00000392114	ENSE00000785761	219296580	219296680					1	6
2	ENSG00000127831	ENST00000392114	ENSE00000785760	219296769	219296906					1	7
2	ENSG00000127831	ENST00000392114	ENSE00000785759	219297516	219297674					1	8
2	ENSG00000127831	ENST00000392114	ENSE00000785758	219299249	219299428					1	9
2	ENSG00000127831	ENST00000392114	ENSE00000785757	219300012	219300157					1	10
2	ENSG00000127831	ENST00000392114	ENSE00000785756	219301205	219301349					1	11
2	ENSG00000127831	ENST00000392114	ENSE00000785755	219301847	219302035					1	12
2	ENSG00000127831	ENST00000392114	ENSE00000785754	219303381	219303449					1	13
2	ENSG00000127831	ENST00000392114	ENSE00000353885	219305445	219305585					1	14
2	ENSG00000127831	ENST00000392114	ENSE00001796166	219283846	219283891	219283846	219283891			1	1
2	ENSG00000127831	ENST00000392114	ENSE00001678938	219294191	219294210	219294191	219294210			1	2
2	ENSG00000127831	ENST00000392114	ENSE00003652435	219294320	219294398	219294320	219294398			1	3
2	ENSG00000127831	ENST00000392114	ENSE00003510760	219294572	219294670	219294572	219294655			1	4
2	ENSG00000127831	ENST00000392114	ENSE00000922268	219313946	219314247			219314060	219314247	1	15
2	ENSG00000127831	ENST00000440053	ENSE00000785770	219289000	219289074					1	2
2	ENSG00000127831	ENST00000440053	ENSE00000785769	219290338	219290534					1	3
2	ENSG00000127831	ENST00000440053	ENSE00000785767	219292688	219292796					1	4
2	ENSG00000127831	ENST00000440053	ENSE00002400059	219292950	219293060					1	5
2	ENSG00000127831	ENST00000440053	ENSE00000785765	219294008	219294210					1	6
2	ENSG00000127831	ENST00000440053	ENSE00003591507	219294320	219294398					1	7
2	ENSG00000127831	ENST00000440053	ENSE00003484315	219294572	219294670					1	8
2	ENSG00000127831	ENST00000440053	ENSE00001510767	219288488	219288576	219288488	219288501			1	1
2	ENSG00000127831	ENST00000440053	ENSE00001624176	219295448	219295939			219295766	219295939	1	9
2	ENSG00000127831	ENST00000419986	ENSE00000785759	219297516	219297674					1	2
2	ENSG00000127831	ENST00000419986	ENSE00000785758	219299249	219299428					1	3
2	ENSG00000127831	ENST00000419986	ENSE00000785757	219300012	219300157					1	4
2	ENSG00000127831	ENST00000419986	ENSE00001736130	219297238	219297285					1	1
2	ENSG00000127831	ENST00000419986	ENSE00001773552	219301205	219301310					1	5
2	ENSG00000124356	ENST00000409707	ENSE00001585777	74056089	74056123	74056089	74056123			1	1
2	ENSG00000124356	ENST00000409707	ENSE00001070688	74057972	74058186	74057972	74057983			1	2
2	ENSG00000124356	ENST00000409707	ENSE00000761619	74071940	74072015					1	3
2	ENSG00000124356	ENST00000409707	ENSE00003554064	74072294	74072389					1	4
2	ENSG00000124356	ENST00000409707	ENSE00003683613	74074514	74074880					1	5
2	ENSG00000124356	ENST00000409707	ENSE00000761622	74076490	74076614					1	6
2	ENSG00000124356	ENST00000409707	ENSE00000761623	74077503	74077640					1	7
2	ENSG00000124356	ENST00000409707	ENSE00003682679	74086381	74086493					1	8
2	ENSG00000124356	ENST00000409707	ENSE00003487057	74087179	74087278					1	9
2	ENSG00000124356	ENST00000409707	ENSE00003467920	74089330	74089431			74089387	74089431	1	10
2	ENSG00000124356	ENST00000409707	ENSE00001578361	74100479	74100760			74100479	74100760	1	11
2	ENSG00000124356	ENST00000452725	ENSE00001070688	74057972	74058186	74057972	74057983			1	3
2	ENSG00000124356	ENST00000452725	ENSE00000761619	74071940	74072015					1	4
2	ENSG00000124356	ENST00000452725	ENSE00003554064	74072294	74072389					1	5
2	ENSG00000124356	ENST00000452725	ENSE00001629344	74056094	74056123	74056094	74056123			1	1
2	ENSG00000124356	ENST00000452725	ENSE00001517433	74056532	74056637	74056532	74056637			1	2
2	ENSG00000124356	ENST00000452725	ENSE00001736976	74074514	74074550					1	6
2	ENSG00000124356	ENST00000432295	ENSE00001070688	74057972	74058186	74057972	74057983			1	3
2	ENSG00000124356	ENST00000432295	ENSE00000761619	74071940	74072015					1	4
2	ENSG00000124356	ENST00000432295	ENSE00003554064	74072294	74072389					1	5
2	ENSG00000124356	ENST00000432295	ENSE00003683613	74074514	74074880					1	6
2	ENSG00000124356	ENST00000432295	ENSE00000761622	74076490	74076614					1	7
2	ENSG00000124356	ENST00000432295	ENSE00001517433	74056532	74056637	74056532	74056637			1	2
2	ENSG00000124356	ENST00000432295	ENSE00001712258	74056114	74056197	74056114	74056197			1	1
2	ENSG00000124356	ENST00000432295	ENSE00001731254	74077503	74077589					1	8
2	ENSG00000124356	ENST00000424659	ENSE00001070688	74057972	74058186	74057972	74057983			1	2
2	ENSG00000124356	ENST00000424659	ENSE00000761619	74071940	74072015					1	3
2	ENSG00000124356	ENST00000424659	ENSE00003554064	74072294	74072389					1	4
2	ENSG00000124356	ENST00000424659	ENSE00001657651	74056117	74056197	74056117	74056197			1	1
2	ENSG00000124356	ENST00000424659	ENSE00001622098	74074514	74074628					1	5
2	ENSG00000124356	ENST00000394070	ENSE00001070688	74057972	74058186	74057972	74057983			1	2
2	ENSG00000124356	ENST00000394070	ENSE00000761619	74071940	74072015					1	3
2	ENSG00000124356	ENST00000394070	ENSE00003554064	74072294	74072389					1	4
2	ENSG00000124356	ENST00000394070	ENSE00003683613	74074514	74074880					1	5
2	ENSG00000124356	ENST00000394070	ENSE00000761622	74076490	74076614					1	6
2	ENSG00000124356	ENST00000394070	ENSE00000761623	74077503	74077640					1	7
2	ENSG00000124356	ENST00000394070	ENSE00003682679	74086381	74086493					1	8
2	ENSG00000124356	ENST00000394070	ENSE00003487057	74087179	74087278					1	9
2	ENSG00000124356	ENST00000394070	ENSE00001517431	74056147	74056637	74056147	74056637			1	1
2	ENSG00000124356	ENST00000394070	ENSE00001945882	74089330	74094299			74089387	74094299	1	10
2	ENSG00000124356	ENST00000536064	ENSE00001070688	74057972	74058186	74057972	74057983			1	3
2	ENSG00000124356	ENST00000536064	ENSE00000761619	74071940	74072015					1	4
2	ENSG00000124356	ENST00000536064	ENSE00003554064	74072294	74072389					1	5
2	ENSG00000124356	ENST00000536064	ENSE00001517433	74056532	74056637	74056532	74056637			1	2
2	ENSG00000124356	ENST00000536064	ENSE00002283003	74056158	74056197	74056158	74056197			1	1
2	ENSG00000124356	ENST00000536064	ENSE00002272562	74074514	74074699					1	6
2	ENSG00000124356	ENST00000536064	ENSE00002299751	74076490	74076615			74076559	74076615	1	7
2	ENSG00000124356	ENST00000478946	ENSE00001940571	74071761	74072163					1	1
2	ENSG00000124356	ENST00000478946	ENSE00003648477	74072294	74072389					1	2
2	ENSG00000124356	ENST00000478946	ENSE00003678078	74074514	74074880					1	3
2	ENSG00000124356	ENST00000478946	ENSE00001810969	74076490	74076578					1	4
2	ENSG00000124356	ENST00000486458	ENSE00001830916	74077502	74077640					1	1
2	ENSG00000124356	ENST00000486458	ENSE00003507840	74086381	74086493					1	2
2	ENSG00000124356	ENST00000486458	ENSE00003480427	74087179	74087278					1	3
2	ENSG00000124356	ENST00000486458	ENSE00001926112	74087661	74087716					1	4
2	ENSG00000124356	ENST00000486458	ENSE00001816835	74089330	74089933					1	5
2	ENSG00000124356	ENST00000487811	ENSE00001894371	74087204	74087278					1	1
2	ENSG00000124356	ENST00000487811	ENSE00003633415	74089330	74089431					1	2
2	ENSG00000124356	ENST00000487811	ENSE00001852796	74097270	74097479					1	3
2	ENSG00000124356	ENST00000487811	ENSE00001904866	74100479	74100786					1	4
2	ENSG00000124356	ENST00000339566	ENSE00001070688	74057972	74058186	74057972	74057983			1	2
2	ENSG00000124356	ENST00000339566	ENSE00000761619	74071940	74072015					1	3
2	ENSG00000124356	ENST00000339566	ENSE00003554064	74072294	74072389					1	4
2	ENSG00000124356	ENST00000339566	ENSE00003683613	74074514	74074880					1	5
2	ENSG00000124356	ENST00000339566	ENSE00000761622	74076490	74076614					1	6
2	ENSG00000124356	ENST00000339566	ENSE00000761623	74077503	74077640					1	7
2	ENSG00000124356	ENST00000339566	ENSE00003682679	74086381	74086493					1	8
2	ENSG00000124356	ENST00000339566	ENSE00003487057	74087179	74087278					1	9
2	ENSG00000124356	ENST00000339566	ENSE00001376643	74056086	74056123	74056086	74056123			1	1
2	ENSG00000124356	ENST00000339566	ENSE00001200513	74089330	74090010			74089387	74090010	1	10
2	ENSG00000124356	ENST00000394073	ENSE00001070688	74057972	74058186	74057972	74057983			1	3
2	ENSG00000124356	ENST00000394073	ENSE00000761619	74071940	74072015					1	4
2	ENSG00000124356	ENST00000394073	ENSE00003554064	74072294	74072389					1	5
2	ENSG00000124356	ENST00000394073	ENSE00003683613	74074514	74074880					1	6
2	ENSG00000124356	ENST00000394073	ENSE00000761622	74076490	74076614					1	7
2	ENSG00000124356	ENST00000394073	ENSE00000761623	74077503	74077640					1	8
2	ENSG00000124356	ENST00000394073	ENSE00003682679	74086381	74086493					1	9
2	ENSG00000124356	ENST00000394073	ENSE00003487057	74087179	74087278					1	10
2	ENSG00000124356	ENST00000394073	ENSE00001517433	74056532	74056637	74056532	74056637			1	2
2	ENSG00000124356	ENST00000394073	ENSE00001200513	74089330	74090010			74089387	74090010	1	11
2	ENSG00000124356	ENST00000394073	ENSE00001517434	74056127	74056197	74056127	74056197			1	1
2	ENSG00000130561	ENST00000447536	ENSE00001133716	234216462	234216668	234216462	234216668			1	1
2	ENSG00000130561	ENST00000447536	ENSE00001679322	234217759	234217910	234217759	234217835			1	2
2	ENSG00000130561	ENST00000447536	ENSE00003533833	234224721	234224781					1	3
2	ENSG00000130561	ENST00000447536	ENSE00003614246	234227397	234227441					1	4
2	ENSG00000130561	ENST00000447536	ENSE00003640789	234229276	234229469					1	5
2	ENSG00000130561	ENST00000447536	ENSE00003538916	234231592	234231651					1	6
2	ENSG00000130561	ENST00000447536	ENSE00001762271	234235767	234235838					1	7
2	ENSG00000130561	ENST00000476500	ENSE00001133716	234216462	234216668					1	1
2	ENSG00000130561	ENST00000476500	ENSE00003694223	234217808	234217910					1	2
2	ENSG00000130561	ENST00000476500	ENSE00003586012	234224721	234224781					1	3
2	ENSG00000130561	ENST00000476500	ENSE00003553053	234227397	234227441					1	4
2	ENSG00000130561	ENST00000476500	ENSE00003577367	234231592	234231651					1	5
2	ENSG00000130561	ENST00000476500	ENSE00001914092	234235767	234238223					1	6
2	ENSG00000130561	ENST00000476500	ENSE00001953900	234240286	234243457					1	7
2	ENSG00000130561	ENST00000476500	ENSE00003648731	234243608	234243745					1	8
2	ENSG00000130561	ENST00000476500	ENSE00003492354	234247322	234247399					1	9
2	ENSG00000130561	ENST00000476500	ENSE00003524183	234249101	234249124					1	10
2	ENSG00000130561	ENST00000476500	ENSE00003593075	234250917	234250972					1	11
2	ENSG00000130561	ENST00000476500	ENSE00003529821	234255049	234255058					1	12
2	ENSG00000130561	ENST00000476500	ENSE00001910668	234255453	234255700					1	13
2	ENSG00000130561	ENST00000409110	ENSE00003533833	234224721	234224781					1	3
2	ENSG00000130561	ENST00000409110	ENSE00003614246	234227397	234227441					1	4
2	ENSG00000130561	ENST00000409110	ENSE00003640789	234229276	234229469					1	5
2	ENSG00000130561	ENST00000409110	ENSE00003538916	234231592	234231651					1	6
2	ENSG00000130561	ENST00000409110	ENSE00001586885	234216467	234216668	234216467	234216668			1	1
2	ENSG00000130561	ENST00000409110	ENSE00003568397	234217808	234217910	234217808	234217835			1	2
2	ENSG00000130561	ENST00000409110	ENSE00003580155	234235767	234235843					1	7
2	ENSG00000130561	ENST00000409110	ENSE00003540398	234237124	234237259					1	8
2	ENSG00000130561	ENST00000409110	ENSE00003638036	234238139	234238223					1	9
2	ENSG00000130561	ENST00000409110	ENSE00003694247	234240286	234240358					1	10
2	ENSG00000130561	ENST00000409110	ENSE00003477282	234243608	234243745					1	11
2	ENSG00000130561	ENST00000409110	ENSE00003518771	234247322	234247399					1	12
2	ENSG00000130561	ENST00000409110	ENSE00003621140	234249101	234249124					1	13
2	ENSG00000130561	ENST00000409110	ENSE00003674787	234250917	234250972					1	14
2	ENSG00000130561	ENST00000409110	ENSE00003470363	234255049	234255058					1	15
2	ENSG00000130561	ENST00000409110	ENSE00003464870	234255453	234255701			234255559	234255701	1	16
2	ENSG00000130561	ENST00000462487	ENSE00003586012	234224721	234224781					1	2
2	ENSG00000130561	ENST00000462487	ENSE00003553053	234227397	234227441					1	3
2	ENSG00000130561	ENST00000462487	ENSE00001862839	234216525	234216668					1	1
2	ENSG00000130561	ENST00000462487	ENSE00003690959	234229276	234229469					1	4
2	ENSG00000130561	ENST00000462487	ENSE00001892823	234231592	234231615					1	5
2	ENSG00000130561	ENST00000471884	ENSE00003694223	234217808	234217910					1	2
2	ENSG00000130561	ENST00000471884	ENSE00003586012	234224721	234224781					1	3
2	ENSG00000130561	ENST00000471884	ENSE00003553053	234227397	234227441					1	4
2	ENSG00000130561	ENST00000471884	ENSE00003577367	234231592	234231651					1	6
2	ENSG00000130561	ENST00000471884	ENSE00003648731	234243608	234243745					1	11
2	ENSG00000130561	ENST00000471884	ENSE00003492354	234247322	234247399					1	12
2	ENSG00000130561	ENST00000471884	ENSE00003524183	234249101	234249124					1	13
2	ENSG00000130561	ENST00000471884	ENSE00003593075	234250917	234250972					1	14
2	ENSG00000130561	ENST00000471884	ENSE00003529821	234255049	234255058					1	15
2	ENSG00000130561	ENST00000471884	ENSE00001910668	234255453	234255700					1	16
2	ENSG00000130561	ENST00000471884	ENSE00003690959	234229276	234229469					1	5
2	ENSG00000130561	ENST00000471884	ENSE00001890082	234216526	234216668					1	1
2	ENSG00000130561	ENST00000471884	ENSE00002310698	234235767	234237259					1	7
2	ENSG00000130561	ENST00000471884	ENSE00003513007	234238139	234238223					1	8
2	ENSG00000130561	ENST00000471884	ENSE00003655274	234240286	234240358					1	9
2	ENSG00000130561	ENST00000471884	ENSE00001906305	234242878	234243457					1	10
2	ENSG00000130561	ENST00000479450	ENSE00001953393	234216530	234216668					1	1
2	ENSG00000130561	ENST00000479450	ENSE00001810233	234231592	234231650					1	2
2	ENSG00000130561	ENST00000415974	ENSE00003533833	234224721	234224781					1	3
2	ENSG00000130561	ENST00000415974	ENSE00003568397	234217808	234217910	234217808	234217835			1	2
2	ENSG00000130561	ENST00000415974	ENSE00001765570	234216531	234216668	234216531	234216668			1	1
2	ENSG00000130561	ENST00000415974	ENSE00001640129	234227397	234227650					1	4
2	ENSG00000130561	ENST00000412969	ENSE00003586012	234224721	234224781					1	3
2	ENSG00000130561	ENST00000412969	ENSE00003553053	234227397	234227441					1	4
2	ENSG00000130561	ENST00000412969	ENSE00003577367	234231592	234231651					1	5
2	ENSG00000130561	ENST00000412969	ENSE00003648731	234243608	234243745					1	9
2	ENSG00000130561	ENST00000412969	ENSE00003492354	234247322	234247399					1	10
2	ENSG00000130561	ENST00000412969	ENSE00003524183	234249101	234249124					1	11
2	ENSG00000130561	ENST00000412969	ENSE00003593075	234250917	234250972					1	12
2	ENSG00000130561	ENST00000412969	ENSE00003529821	234255049	234255058					1	13
2	ENSG00000130561	ENST00000412969	ENSE00002310698	234235767	234237259					1	6
2	ENSG00000130561	ENST00000412969	ENSE00003513007	234238139	234238223					1	7
2	ENSG00000130561	ENST00000412969	ENSE00003655274	234240286	234240358					1	8
2	ENSG00000130561	ENST00000412969	ENSE00001862559	234216578	234216668					1	1
2	ENSG00000130561	ENST00000412969	ENSE00002702803	234217808	234217925					1	2
2	ENSG00000130561	ENST00000412969	ENSE00003461192	234255453	234255701					1	14
2	ENSG00000130561	ENST00000453143	ENSE00001679322	234217759	234217910	234217759	234217835			1	2
2	ENSG00000130561	ENST00000453143	ENSE00003577367	234231592	234231651			234231592	234231651	1	5
2	ENSG00000130561	ENST00000453143	ENSE00003690959	234229276	234229469			234229276	234229469	1	4
2	ENSG00000130561	ENST00000453143	ENSE00001768336	234216620	234216668	234216620	234216668			1	1
2	ENSG00000130561	ENST00000453143	ENSE00003616713	234227397	234227441			234227430	234227441	1	3
2	ENSG00000130561	ENST00000453143	ENSE00001681382	234235767	234235822			234235767	234235822	1	6
2	ENSG00000130561	ENST00000474206	ENSE00003553053	234227397	234227441					1	2
2	ENSG00000130561	ENST00000474206	ENSE00003577367	234231592	234231651					1	4
2	ENSG00000130561	ENST00000474206	ENSE00001883824	234224736	234224781					1	1
2	ENSG00000130561	ENST00000474206	ENSE00001873058	234229349	234229469					1	3
2	ENSG00000130561	ENST00000474206	ENSE00003523766	234235767	234235843					1	5
2	ENSG00000130561	ENST00000474206	ENSE00003677807	234237124	234237259					1	6
2	ENSG00000130561	ENST00000461532	ENSE00001939484	234228194	234228669					1	1
2	ENSG00000130561	ENST00000461532	ENSE00001917155	234229276	234229370					1	2
2	ENSG00000130561	ENST00000469222	ENSE00003648731	234243608	234243745					1	4
2	ENSG00000130561	ENST00000469222	ENSE00003492354	234247322	234247399					1	5
2	ENSG00000130561	ENST00000469222	ENSE00003524183	234249101	234249124					1	6
2	ENSG00000130561	ENST00000469222	ENSE00003513007	234238139	234238223					1	2
2	ENSG00000130561	ENST00000469222	ENSE00003655274	234240286	234240358					1	3
2	ENSG00000130561	ENST00000469222	ENSE00001952083	234236595	234237259					1	1
2	ENSG00000130561	ENST00000469222	ENSE00001850461	234250917	234254837					1	7
2	ENSG00000130561	ENST00000483231	ENSE00003648731	234243608	234243745					1	2
2	ENSG00000130561	ENST00000483231	ENSE00003492354	234247322	234247399					1	3
2	ENSG00000130561	ENST00000483231	ENSE00003524183	234249101	234249124					1	4
2	ENSG00000130561	ENST00000483231	ENSE00003593075	234250917	234250972					1	5
2	ENSG00000130561	ENST00000483231	ENSE00003529821	234255049	234255058					1	6
2	ENSG00000130561	ENST00000483231	ENSE00001814713	234240169	234240358					1	1
2	ENSG00000130561	ENST00000473771	ENSE00003492354	234247322	234247399					1	2
2	ENSG00000130561	ENST00000473771	ENSE00001810238	234243362	234243745					1	1
2	ENSG00000130561	ENST00000473771	ENSE00001850870	234249101	234249120					1	3
2	ENSG00000130561	ENST00000474220	ENSE00003524183	234249101	234249124					1	2
2	ENSG00000130561	ENST00000474220	ENSE00003593075	234250917	234250972					1	3
2	ENSG00000130561	ENST00000474220	ENSE00003529821	234255049	234255058					1	4
2	ENSG00000130561	ENST00000474220	ENSE00003461192	234255453	234255701					1	5
2	ENSG00000130561	ENST00000474220	ENSE00001825782	234247172	234247399					1	1
2	ENSG00000130561	ENST00000492629	ENSE00003529821	234255049	234255058					1	2
2	ENSG00000130561	ENST00000492629	ENSE00003461192	234255453	234255701					1	3
2	ENSG00000130561	ENST00000492629	ENSE00001921232	234252334	234252396					1	1
2	ENSG00000130561	ENST00000449594	ENSE00003580155	234235767	234235843					1	4
2	ENSG00000130561	ENST00000449594	ENSE00003540398	234237124	234237259					1	5
2	ENSG00000130561	ENST00000449594	ENSE00003638036	234238139	234238223					1	6
2	ENSG00000130561	ENST00000449594	ENSE00003694247	234240286	234240358					1	7
2	ENSG00000130561	ENST00000449594	ENSE00003477282	234243608	234243745					1	8
2	ENSG00000130561	ENST00000449594	ENSE00003518771	234247322	234247399					1	9
2	ENSG00000130561	ENST00000449594	ENSE00003621140	234249101	234249124					1	10
2	ENSG00000130561	ENST00000449594	ENSE00003674787	234250917	234250972					1	11
2	ENSG00000130561	ENST00000449594	ENSE00003690959	234229276	234229469	234229276	234229469			1	2
2	ENSG00000130561	ENST00000449594	ENSE00001939484	234228194	234228669	234228194	234228669			1	1
2	ENSG00000130561	ENST00000449594	ENSE00003639507	234231592	234231651	234231592	234231618			1	3
2	ENSG00000130561	ENST00000449594	ENSE00002261996	234252276	234252399			234252284	234252399	1	12
2	ENSG00000118231	ENST00000264376	ENSE00001072759	208989189	208989225	208989198	208989225			-1	1
2	ENSG00000118231	ENST00000264376	ENSE00002505339	208988836	208989078					-1	2
2	ENSG00000118231	ENST00000264376	ENSE00000796728	208986331	208986669			208986331	208986396	-1	3
20	ENSG00000124205	ENST00000337938	ENSE00000845872	57875482	57875919	57875482	57875867			1	1
20	ENSG00000124205	ENST00000337938	ENSE00000845873	57876465	57876777					1	2
20	ENSG00000124205	ENST00000337938	ENSE00000845874	57896072	57896248					1	3
20	ENSG00000124205	ENST00000337938	ENSE00001352266	57897427	57897472					1	4
20	ENSG00000124205	ENST00000337938	ENSE00003676907	57899386	57901047			57899515	57901047	1	5
20	ENSG00000124205	ENST00000311585	ENSE00000845873	57876465	57876777					1	2
20	ENSG00000124205	ENST00000311585	ENSE00000845874	57896072	57896248					1	3
20	ENSG00000124205	ENST00000311585	ENSE00001904170	57875498	57875919	57875498	57875867			1	1
20	ENSG00000124205	ENST00000311585	ENSE00001426019	57897427	57897507					1	4
20	ENSG00000124205	ENST00000311585	ENSE00003576562	57899386	57901047			57899423	57901047	1	5
20	ENSG00000124205	ENST00000371025	ENSE00000845873	57876465	57876777					1	2
20	ENSG00000124205	ENST00000371025	ENSE00000845874	57896072	57896248					1	3
20	ENSG00000124205	ENST00000371025	ENSE00001825061	57875673	57875919	57875673	57875867			1	1
20	ENSG00000124205	ENST00000371025	ENSE00001908680	57899386	57899801			57899423	57899801	1	4
20	ENSG00000124205	ENST00000395654	ENSE00000845873	57876465	57876777					1	2
20	ENSG00000124205	ENST00000395654	ENSE00000845874	57896072	57896248					1	3
20	ENSG00000124205	ENST00000395654	ENSE00001906061	57875758	57875919	57875758	57875867			1	1
20	ENSG00000124205	ENST00000395654	ENSE00001929860	57899382	57901047			57899515	57901047	1	4
20	ENSG00000124205	ENST00000371028	ENSE00000845873	57876465	57876777					1	2
20	ENSG00000124205	ENST00000371028	ENSE00000845874	57896072	57896248					1	3
20	ENSG00000124205	ENST00000371028	ENSE00001352266	57897427	57897472					1	4
20	ENSG00000124205	ENST00000371028	ENSE00001381311	57875499	57875919	57875499	57875867			1	1
20	ENSG00000124205	ENST00000371028	ENSE00001454149	57899386	57899529			57899515	57899529	1	5
20	ENSG00000124205	ENST00000371028	ENSE00001454148	57899751	57901046			57899751	57901046	1	6
20	ENSG00000101144	ENST00000395863	ENSE00001908937	55840761	55841684	55841179	55841684			-1	1
20	ENSG00000101144	ENST00000395863	ENSE00003463644	55803285	55803477					-1	2
20	ENSG00000101144	ENST00000395863	ENSE00003586843	55777531	55777679					-1	3
20	ENSG00000101144	ENST00000395863	ENSE00003601695	55758778	55758975					-1	4
20	ENSG00000101144	ENST00000395863	ENSE00003614759	55749987	55750063					-1	5
20	ENSG00000101144	ENST00000395863	ENSE00003620144	55748256	55748366					-1	6
20	ENSG00000101144	ENST00000395863	ENSE00001523115	55743804	55746164			55743804	55746014	-1	7
20	ENSG00000101144	ENST00000395864	ENSE00003463644	55803285	55803477					-1	2
20	ENSG00000101144	ENST00000395864	ENSE00003586843	55777531	55777679					-1	3
20	ENSG00000101144	ENST00000395864	ENSE00003614759	55749987	55750063					-1	4
20	ENSG00000101144	ENST00000395864	ENSE00003620144	55748256	55748366					-1	5
20	ENSG00000101144	ENST00000395864	ENSE00001930445	55840761	55841398	55841179	55841398			-1	1
20	ENSG00000101144	ENST00000395864	ENSE00001816054	55745587	55746164			55745587	55746014	-1	6
20	ENSG00000101144	ENST00000476877	ENSE00001908973	55748256	55748645					-1	1
20	ENSG00000101144	ENST00000476877	ENSE00001936694	55745973	55746164					-1	2
20	ENSG00000101144	ENST00000460817	ENSE00001881340	55799631	55799741					-1	1
20	ENSG00000101144	ENST00000460817	ENSE00003660905	55777531	55777679					-1	2
20	ENSG00000101144	ENST00000460817	ENSE00003666100	55758778	55758975					-1	3
20	ENSG00000101144	ENST00000460817	ENSE00003483093	55749987	55750063					-1	4
20	ENSG00000101144	ENST00000460817	ENSE00003689108	55748256	55748366					-1	5
20	ENSG00000101144	ENST00000460817	ENSE00001849418	55746095	55746164					-1	6
20	ENSG00000101144	ENST00000450594	ENSE00003463644	55803285	55803477					-1	2
20	ENSG00000101144	ENST00000450594	ENSE00003586843	55777531	55777679					-1	3
20	ENSG00000101144	ENST00000450594	ENSE00003601695	55758778	55758975					-1	4
20	ENSG00000101144	ENST00000450594	ENSE00003614759	55749987	55750063					-1	5
